,job_link,job_description,cosine_similarity,candidate_id
26,https://www.workpac.com/job/hc-driver-13,hc driver new job descript job highlightsongo workloc perthattract ratesabout roleworkpac seek experienc hc driver ongo posit base perth hc driver requir cart wast kewdal day 10 12 hour day monday friday saturday work start time vari 3 30am 7 00am day requir hc driver licenc commerci driver medic abil pass d a side tipper walk floor experi right work australia workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowlauren thiel recruit coordinatorphon contact 08 6462 1165workpac western australiarefer no 764j202070182at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00894219]],c003
329,https://www.workpac.com/job/dump-truck-operator-fifo-5,dump truck oper fifo job descript job highlightsfamili friendli 8 6 2 1 rosterquick turnaround mobilis periodfifo ex perth region portsabout clientrio tinto oper world s largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform about roleworkpac vacanc experienc mine product dump truck oper locat variou rio tinto s mine sit as key member high perform team play integr role implement client s product requir skill experience12 month mine product oper experiencecat 777 komatsu 830 electr drive 930 dump truck oper desir manual c class australian issu driver licenc minimum about workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact anna zikov recruit coordinatorphon contact 08 6462 1127refer no tmprij202052344at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00891688]],c003
20,https://www.workpac.com/job/driller-27,driller new job descript job highlights8 6 7 7 rosterfifo option perth busselton subject availabilityongo positionabout client rio tinto oper world s largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform about roleworkpac number employ opportun across varieti rio tinto iron ore mine site locat pilbara experienc blast hole driller as key member high perform team play integr role implement client s product requir skill experiencepossess high regard safeti others12 month blast hole drill experiencemanu c class australian issu driver licenc minimum oper knowledg 1 follow drill machin requir atla copco pit viper 271 275atla copco d65terex skf seriessandvik dr580cubex 920about workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact ruth pop recruit coordinatorphon contact 9201 6206email ruth pop workpac comworkpac western operationsrefer no tmprij202057630at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00883473]],c003
179,https://www.workpac.com/job/labourer-238,labour job descript clientour client civil construct compani involv numer civil construct project variou locat throughout brisban about roleworkpac seek civil labour project base throughout brisban region immedi start numer ticket licens highli desir compulsori duti responsibilitiesload unload materi equipmentdig backfil trenchesassist tradesman siteclear prepar sitesassembl disassembl temporari structuresutilis hand power toolsskil qualificationsminimum 3 month experi civil labourermust construct white cardaustralian driver licensecurr resum minimum 2 x work refer savail immedi startreli strong work ethicscultur benefitsful time hoursongo work right candidatewag paid weeklyappli now vanessa recruit coordinatorphon 07 3715 2001workpac australia s largest privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us employe benefit program power flare hr offer benefit across health insur financi servic retail discount more,[[0.00879079]],c003
104,https://www.workpac.com/job/carpenter-54,carpent job descript client our client deliv high qualiti custom cabinet make within commerci residenti industri south east queensland region 18 year about role workpac current seek experienc carpent commerci project within inner south brisban locat assembl cabinetri work factori environ need someon avail immedi start look long term opportun duti responsibilities interpret read specificationsexperi within commerci domest carpentry manag time effectivelyutilis hand power toolsabl work without supervisionmeet strict safeti standardsrequirementsmust trade qualifiedminimum 12 month post trade experiencecurr driver licenc reliabl transportcurr resum 2 x work relat refereesavail commenc immediatelywhit cardcultur benefit opportun work reput companyweekli wagesopportun progressionongo support industri leader recruit candid careperman opportun right candidateabout workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl appli now click onto appli button for inform contact lisa bye recruit coordinatorworkpac stafford refer number bsindj2020104904at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00874865]],c003
172,https://www.workpac.com/job/truck-driver-11,truck driver job descript truck driverrol locat armidalepay rate 28 45 p hpotenti 2 day per weekabout role the success applic respons provis effect custom servic unload deliveri concret ensur safe work practic time truck driver also respons maintain present truck ancillari equip duti responsibilitiestruck prestart complianc nhva regulationsdriv vehicl destin unload accord site requir maintain truck clean tidi manner deliv concret site within requir specif australian standard maintain adher safeti standardsmainten task includ yard dutiesskil experi hr driver licenceexperi drive agit truck relat vehiclegreat commun skillsunderstand adher safeti regulationsfit healthywilling learn work teamabl pass drug alcohol testabout workpac workpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick appli button inform contact olivia pfeifferworkpac southern oper 02 6571 8901job refer number 7212j202014622at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women aborigin torr straight island,[[0.00870067]],c003
244,https://www.workpac.com/job/field-network-engineer,field network engin job descript companyworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level about roleworkpac current seek experienc field engin technician rio sustain capit technolog system deliveri team role site base 8 6 roster across pilbara 12 month contract possibl extens success candid respons assist autonom deploy project scope design wire wifi network along implement commiss test process skill experi relev qualificationmicrosoft offic proficientexperi deploy caterpillar minestar komatsu frontrunn and or modular dispatchstrong understand dc power systemsltw radio experi prefer strong stakehold engagementwa c class driver licenceappli nowclick appli nowfor enquiri pleas contact staci kieckhef staci kieckhef workpac comrefer code tmprij202057054at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00865575]],c003
295,https://www.workpac.com/job/forklift-driver-7,forklift driver job descript 28 00 hour penalti immedi start base dandenong role client current seek experienc forklift oper join team oper warehous environ role offer full time hour monday friday overtim avail opportun ongo work duti respons order picker forklift oper load unload truck pick pack order gener labour wrap pallet organis deliveri skill experi previou warehous experi forklift lienc lf lo essenti abil work well within team good knowledg oh workpac workpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recr,[[0.0085265]],c003
22,https://www.workpac.com/job/factory-hands-1,factori hand new job descript job highlightsshort term work 2 day 12th 13th octob 27 14 per hour bayswat locat roleour client current seek 2 factori hand unload sea contain bayswat warehous physic work must physic fit unload pli sheet work 8 hour 1 2 hour unpaid break 2 x day 12th oct 13th octob skill experienceprevi labour experi essenti white card driver licenc right work australia workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact kristin de souza 08 6462 1118western regionrefer number 764j202070189at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.0085005]],c003
291,https://www.workpac.com/job/driller-15,driller job descript job highlights8 6 7 7 rosterfifo option perth geraldton broom albani busseltonfulltim opportun offerabout clientrio tinto oper world s largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform about roleworkpac number employ opportun across varieti rio tinto iron ore mine site locat pilbara experienc blast hole driller key member high perform team play integr role implement client s product requir skill experience12 month experi oper open pit iron ore mine site similar 12 month blast hole experi danger good secur card prefer current australian c class manual driver licencehr driver licenc prefer mmu mpu oper experi prefer oper knowledg 1 follow drill machin requir atla copco pit viper 271 275atla copco d65terex skf seriessandvik dr580cubex 920about workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact chelsea renzullo recruit coordinatorworkpac rio tinto project servicesrefer no tmprij202056785at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00849181]],c003
131,https://www.workpac.com/job/skilled-labourer-slash-cw2-slash-concreter-and-steel-fixer,civil labour plant oper job descript workpac townsvil current recruit multipl civil labour excav backho oper number earthwork pipe trench project townsvil duti includ backho excav oper trench bulk earth work final trimlabour make instal rock gabion basket backfil dewat to appli must have recent civil industri work experiencewhit cardb physic fit capabl work extrem heat conditionsb reliabl proactiv hard working pass pre employ medic drug alcohol screeningoper must hold rii ticket relev experi backho excavatorappli now camila lazcanophon 07 4744 6905workpac australia s largest privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us employe benefit program power flare hr offer benefit across health insur financi servic retail discount,[[0.00847666]],c003
331,https://www.workpac.com/job/allround-operator-fifo, job descript job highlights2 1 8 6 roster availablefifo variou wa portsopportun full time employ futur client rio tinto oper world s largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform role workpac number opportun across varieti rio tinto iron ore mine site locat pilbara experienc mine round mobil plant oper as key member high perform team play integr role implement client s product requir skill experiencehitachi ex3600 8000 excavatorscaterpillar 992 994 wheel loaderscaterpillar d10 d11 track dozer caterpillar 16 12 m grader manual c class australian issu driver licenc minimum about workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli click onto appli button inform contact casey hare recruit coordinatorphon contact 08 6462 1128workpac western australiarefer no tmprij201946822 workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.0083916]],c003
137,https://www.workpac.com/job/hc-delivery-driver-slash-store-man,hc deliveri driver store man job descript storeperson deliveri driver 30phr flat superprevi store warehous experiencebas emeraldabout client client long record innov improv logist on site deliveri first reinforc busi introduc hiab across fleet introduc swl rate fitment bin initi safeti initi ensur load lift safe reli infrabuild construct solut strive improv logist deliveri manag about rolew look storeperson emerald must previou experi store warehous hold hc licenc forklift ticket posit initi 3 month possibl extens skill experiencey bring follow skill experi role previou store warehous experi forklift licenc construct card hc truck licenceabout workpacworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us reward platform offer benefit retail reward financi health cover insur superannu servic more click onto appli button for inform contact mari gambl recruit coordinatoremail northern region job refer bsindj2020104928at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00836224]],c003
164,https://www.workpac.com/job/sheet-metal-worker-4,sheet metal worker job descript job highlight 48 81 hour 9 day fortnight 2 month workabout roleworkpac current seek skill experienc sheetmet worker assist construct modular build duti responsibilitiesassist construct modular build skill experiencetrad certificatecurr driver licenc right work within australiaabout workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick appli button inform contact mikaela vorpagel 07 4969 4735workpac northern oper job refer number bsindj2020104776at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00831274]],c003
154,https://www.workpac.com/job/hr-skip-driver,hr skip driver job descript ongo positioncentr locat workpacworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level about roleworkpac current seek experienc hr skip truck driver ongo posit base bayswat candid drive road ranger hr truck morel lift deliv collect 6 8 skip variou site perth region day posit requir candid self motiv micro manag job come ipad day show locat attend next access control team call question deliveri liais custom locat best suit leav skip posit 5 30am start time everi morn requir 45 50 hour per week includ odd saturday paid penalti rate list below normal time 31 28time half 40 03doubl time 52 54ticket requirementshr unrestrict driver licencewhit cardwhi engag workpac look employe import us workplu employe benefit program offer benefit across health privat insur financi servic travel more we team dedic recruit field knowledg industri make continu contact ensur happi workpac s servic client commit ensur happi safe valuabl asset workpac 45 offic throughout australia mean flexibl work anywher australia us workpac larg footprint know local area alway help local commun how applyclick appli now upload resum,[[0.0082877]],c003
274,https://www.workpac.com/job/2020-advanced-mobile-plant-operator,mobil plant oper job descript job highlight 4 week potenti ongo employ base karratha attract hourli rate role role predominantli involv round oper karratha tip experi oper moxi excav dozer loader water cart requir 4 week work view extens pend tender outcom monday saturday 6 30am 5pm immedi commenc skill experi 2 year previou experi oper current driver licens white card experi ticket loader excav shredder workpac workpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli click onto appli button inform contact lauren thiel recruit,[[0.00827987]],c003
2,https://www.workpac.com/job/weighbridge-operator-7,weighbridg oper new job descript yard picker ongo rolecasu role opportun go permgreat ratesabout companyworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level rolew current look yard picker recycl facil teralba nsw must have white cardright work australiahav current driver licencel newcastl surroundsclean shaven site requir a success candid have abil work well team environment multi taskwilling take direct supervisor managementwilling undertak mandatori train cours adher compani polici procedur willing undertak saturday work roster systemhow applyclick appli button inform pleas contact newcastl officelisa noble0429592214,[[0.00825211]],c003
167,https://www.workpac.com/job/advertising-master-pcws-1,advertis master pcw job descript person care workerprim medic placement proud member workpac health social care group lead provid recruit servic within health care industri locat adelaid current seek experienc person care worker pcw join grow team job roley provid profession empathet care support varieti key client typic duti includ limit provid qualiti care resid assist daili live shower dress groom make bed clean task age care facil about youabl demonstr 500 paid hour payslip australia flexibl start 7am experi age care facil except commun skillsrequirementsmust current influenza vaccin proofown transportmust appropri work right australiacertif qualificationscertif iii either age care individu support disabilitycpr first aid certificatemanu handl certificateinfect control preventioncurr nation polic clearancebenefitsattract agenc ratesag shift across day afternoon night uniform id badg provideda career usprim medic placement join workpac group march 2017 we recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl if want part grow team wait longer appli one recruit contact regard applic rebecca lawtonrecruit consultant08 8100 4800rebecca lawton workpac comprim medic placement workpac heath social care,[[0.00824458]],c003
279,https://www.workpac.com/job/plant-operator-mobile-18,plant oper mobil job descript fulltim opportunitiesloc resid only6 6 rosterabout companyworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level about roleseek experienc mobil plant rounder role oper electr mechan haul truck grader dozer site skill experi experi oper equip 730e 830e 930e komatsu dump truck 793 cat dump truck cat 16 24 grader cat d10 d11 dozer 12 month experi oper open pit iron ore mine site similar essenti wa c class driver licenc essenti hr driver licenc prefer workpacworkpac australia lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact holli sumpter recruit coordinatorphon contact 9201 6224 refer no tmprij202056902at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00824238]],c003
243,https://www.workpac.com/job/dump-truck-operator-fifo-8,dump truck oper fifo job descript job highlightsvarieti roster avail 2 1 8 6fifo option perth geraldton broom albani busseltonopportun fulltim employ futureabout clientrio tinto oper world s largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform about roleworkpac number opportun across varieti rio tinto iron ore mine site locat pilbara experienc electr drive dump truck oper as key member high perform team play integr role implement client s product requir skill experience12 month mine product oper experiencekomatsu 830 electr drive 930 dump truck oper essentialmanu c class australian issu driver licenc minimum about workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick onto appli button inform contact rebecca wilson recruit coordinatorphon contact 08 97223902workpac rio tinto project servicesrefer no tmprij202057159at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.008161]],c003
65,https://www.workpac.com/job/steelfixer-slash-concreter-upgrade,steelfix concret civil work job descript workpac townsvil current recruit multipl civil concret steel fixer number earthwork pipe trench project townsvil appli must have recent civil concret and or steel fix experi white card physic fit capabl work extrem heat condit reliabl proactiv hard work abl pass pre employ medic drug alcohol screen appli now camila lazcano phone 07 4744 6905 workpac australia s largest privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us employe benefit program power flare hr offer benefit across health insur financi servic retail discount,[[0.00814365]],c003
280,https://www.workpac.com/job/all-round-mobile-plant-operator-sourcing-order-7,mobil plant oper job descript job highlight varieti roster avail 2 1 8 6 fifo option perth geraldton broom albani busselton opportun fulltim employ futur client rio tinto oper world largest integr portfolio iron ore asset asset includ world class integr network 15 iron ore mine four port facil 1 700 kilometr rail network relat infrastructur rio tinto expand oper pilbara epic proport introduc next gener technolog deliv greater effici lower product cost improv health safeti environment perform role workpac number opportun across varieti rio tinto iron ore mine site locat pilbara experienc mine round mobil plant oper oper variou mobil plant includ digger dozer loader key member high perform team play,[[0.00801448]],c003
218,https://www.workpac.com/job/labourer-precast-slash-concrete-products-1,labour precast concret product job descript clientour client civil construct compani involv numer civil construct project variou locat throughout brisban roleworkpac seek civil labour project base throughout brisban region immedi start numer ticket licens highli desir compulsori duti responsibilitiesload unload materi equipmentdig backfil trenchesassist tradesman siteclear prepar sitesassembl disassembl temporari structuresutilis hand power toolsskil qualificationsminimum 3 month experi civil labourermust construct white card australian driver licenseavail immedi startreli strong work ethic cultur benefitsful time hour ongo work right candidatewag paid weekli appli now lisa bye recruit coordinatorphon 07 3261 2907workpac australia s largest privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us employe benefit program power flare hr offer benefit across health insur financi servic retail discount more,[[0.00798849]],c003
111,https://www.workpac.com/job/articulated-slash-moxi-dump-truck-operator,moxi dump truck oper job descript 63 00p hr4 month assignment3 1 rosterabout companyworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level roleworkpac current seek experienc articul moxi dump truck oper success candid must 12 month knowledg oper cat 740 articul dump truck construct civil mine sector project mine site extens complet date approxim februari 2021 job site inform 3 1 fifo roster1 5 hour flight perththursday fli daysmin site extens projectcurr day shift onlyticket experi requir current australian driver licencen accredit articul dump truck ticketwhit blue cardright work australia pass pre employ medic drug alcohol screeningwhi work workpac look employe import us workplu employe benefit program offer benefit across health privat insur financi servic travel more we team dedic recruit field knowledg industri make continu contact ensur happi workpac s servic client commit ensur happi safe valuabl asset workpac 45 offic throughout australia mean flexibl work anywher australia us workpac larg footprint know local area alway help local commun how applyclick appli now upload resum jenna webb workpac recruit co ordin refer number 764j202070145at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00787442]],c003
242,https://www.workpac.com/job/engineering-surveyor,engin surveyor job descript fifo 2 1 roster pilbaraful time ongo contract opportun 65 per hour superabout roleworkpac seek engin surveyor join lead survey consult fifo 2 1 roster work across multipl project pilbara duti responsibilitiesengin civil construct surveyingprovid conform data long term audit surveysconcret hold bolt set outus trimbl 12dskill experiencediploma survey and or relev tertiari qualificationsproven skill experi engin surveyingexperi trimbl 12d prefer essentialwa c class driver s licenceabout workpacworkpac australia lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick appli button inform pleas contact nella celikov recruit coordinatoremail nella celikov workpac comjob order refer number 752j202048863at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.0076935]],c003
326,https://www.workpac.com/job/mine-critical-skill-level-2,mine critic skill level 2 job descript experienc draglin oper 7 7 roster pj dayongo rolescamp meal provid perm camp roombonu paid quarterli base safeti kpi s metanglo american togeth workpac current seek experienc draglin oper join team mine base bowen basin skill experi requir proven experi oper 8050 ac 8750 dc draglinedoz push d10 d11 experiencesign skill assessmentco board medicalstandard 11current driver licencey requir provid clear drug alcohol screen benefit role bonu paid quarterli base safeti kpi s met sitecamp meal provideddr drive roleongo positionscompetit rate payabout workpac workpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level whi work workpac look employe import us workplu employe benefit program offer benefit across health privat insur financi servic travel more team dedic recruit field knowledg industri make continu contact ensur happi workpac s servic client commit ensur happi safe valuabl asset workpac 45 offic throughout australia mean flexibl work anywher australia us workpac larg footprint know local area alway help local commun appli onlin now for inform contact sara maclean 07 4980 4615,[[0.0076437]],c003
1,https://www.workpac.com/job/labourer-271,labour new job descript labourerasap startloc workshop locat thornton potenti ongo work companyour client well known galvan workshop base thornton rolew current look labouer forklift ticket work within workshop load steel unload tuck dutiesload truck heavi lift steel product line type work skill experienceforklift ticket white card current driver licenc applyclick appli button inform pleas contact lisa nobl 0429592214,[[0.00763504]],c003
323,https://www.workpac.com/job/heavy-duty-fitter-5,heavi duti fitter job descript role rio tinto iron ore current seek experienc hd fitter role pilbara skill experi 3 year recent hd fitter experi hme mine relev trade certif current australian c class driver licenc hr driver licenc prefer high risk licenc wp class prefer confin space certif prefer work height certif prefer workpac workpac australia lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri lead compani deliv reward perman contract temporari traineeship recruit opportun appli click onto appli button inform contact carolin folan recruit coordin phone contact 08 9159 66 87 workpac rio tinto project servic refer no tmprij202055249 workpac recogn,[[0.007626]],c003
39,https://www.workpac.com/job/cleaner-6,cleaner new job descript cleaner top 3 highlight 27 50 hr 8 hour per week local gunnedah role role workpac seek suitabl experienc cleaner join client team casual basi base gunnedah area duti respons clean 2 x hous per week 4 hour hous abil work afternoon shift skill experi previou clean experi requir must driver licenc workpac workpac australia lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri lead compani deliv reward perman contract temporari traineeship recruit opportun appli click appli button inform contact name kati patrick email kati patrick workpac com job refer number 7312j2020296 workpac recognis strength,[[0.00758663]],c003
188,https://www.workpac.com/job/plant-operator-12,plant oper job descript excav operatorjob highlight monday friday roster 10hr shift 34 89 hr 2 month role roleoper 30t digger civil mine site tamworth werri creek mine duti responsibilitiesoper 30t excavatorproven track record oper safelystrong team player support client s operationsskil experienceverif compet valid previou oper experi essentialprevi experi work larg civil mine project essenti australian driver s licenceright work australiaabout workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowclick appli button inform pleas contact recruit name kati patrickemail kati patrick workpac comrefer number 7212j202014598at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00756048]],c003
25,https://www.workpac.com/job/storeperson-50,storeperson new job descript job highlightspotenti go permanentimmedi startreput compani roleworkpac current seek experienc storeperson immedi start posit offer monday friday roster minimum 38 hour week avail role situat bassendean success candid potenti go perman role responsibilitiesth success candid commenc warehous opportun step custom servic role supplement wareh duti skill experi previou experi storepersonfork lift licenc wa c class driver licenc workpacworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level applyclick onto appli button inform contact jenna webb workpac recruit co ordin refer number 764j202070196at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00753768]],c003
30,https://www.workpac.com/job/civil-leading-hand-1,civil lead hand new job descript clientour client south australian own oper enterpris offer profession custom focus servic field civil construct predominantli focus provid earthmov servic commerci industri govern civil sector about roleour client current seek lead hand 4 week contract pipe lay projectduti responsibilitiesy respons for project manag project supervis team 8 peoplemonitor manag oh s relat mattersskil experienceto success role follow minimum 3 5 year experi lead handexperi lead team 8 peoplemr hr truck licenc desirablepip lay experiencewhit cardmachineri ticket experi i e excav bobcat roller loader workpacworkpac australia s lead privat own recruit provid mine construct engin light industri healthcar sector proud partner countri s lead compani deliv reward perman contract temporari traineeship recruit opportun appli nowfor inform pleas contact juaniqu liebenberg 03 9647 5148 confidenti convers job order refer no 7004j202085408at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00753316]],c003
135,https://www.workpac.com/job/maintenance-planner-slash-specialist,mainten planner specialist job descript companyworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun regist appli us ongo access wide rang temporari perman job skill level about roleworkpac current seek experienc mobil mainten planner rio tinto fifo perth 5 2 4 3 roster ongo contract skill experi strong mainten plan backgroundprofici sap mine background trade background prefer wa c class driver licenceappli nowclick appli nowfor enquiri pleas contact staci kieckhef refer code tmprij202057532at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00752076]],c003
255,https://www.workpac.com/job/dump-truck-operator-36,dump truck oper job descript job highlight temp perm 3 month fifo bu option perth esper albani port headland 2 1 roster role workpac seek experienc dump truck oper assist client across varieti mine wa experi drive minimum komatsu 785 cat 777 essenti start casual workpac sign client full time 3 month success 2 1 roster varieti option avail fifo perth bu perth esper albani port headlandskil experi wa c class manual driver licenc 2 year experi komatsu 785 cat 777 higher polic clearanc within 6 month must will complet full pre employ medic drug alcohol screen must strong focu safetyabout workpac workpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun look employe import us myreward platform offer benefit retail reward financi health cover insur superannu servic more how appli click onto appli button inform contact jaymi lee garland recruit coordinatorph 0892016201workpac western recruit refer 752j202048828at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00742722]],c003
225,https://www.workpac.com/job/tyre-fitter-3,tyre fitter job descript role highlightssalari packag 90 000 120 000 inclus superannuationful time secur rolemin site base role hunter valley regionabout roleworkpac seek skill tyre fitter perman role client base hunter valley mine site success candid requir work 4 panel rotat roster 12 hour shift duti responsibilitieswork light passeng vehicl light medium heavi truck fit industri tyre underground mine tyre light heavi earthmov tyre compli mine site rule procedur provid high qualiti servicework independ autonom time well part teamfollow 4 panel roster rotat day night shift 2 3 3 2 work 7 shift per fortnight everi second weekend offskil experiencerelev trade qualificationexperi truck earthmov machinerydriv licenc hr desir lf ticket or will obtain must abl pass pre employ medic drug screeningabout workpacworkpac australia s lead privat own recruit provid mine construct engin oil ga healthcar sector proud partner countri s lead compani deliv reward career opportun appli nowclick appli button inform pleas contact grace mclachlan recruit coordinatorworkpac 02 6571 8903refer number 7212j202014565at workpac recognis strengthen divers commit provid work environ everyon includ treat fairli respect equal opportun employ encourag applic women indigen peopl,[[0.00734654]],c003
